User ID,textIndex,emotionIndex,delFreq,leftFreq,TotTime,D1U1_mean,D1U1_std,D1D2_mean,D1D2_std,U1D2_mean,U1D2_std,typeWith,typistType,pcTimeAverage,ageRange,gender,status,degree,country,Speed_Proxy
16282,FR,H,11,10,,94.25561923798833,69.92585659346744,309.7649298814841,338.70143811109165,215.28050405578847,310.38214723542154,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.228254406922693
11226,FI,N,1,1,56467.92755214058,77.55700279497155,36.39264426004761,262.6778916019446,153.3695979880083,185.23147746988892,159.0025186543241,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.806943911044385
12946,FI,C,24,1,51159.33496545392,103.79282427339434,30.014500291263193,268.28016164934314,257.9635356756808,156.70442683894157,245.03758755734376,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.727446688015101
15623,FI,H,3,0,21689.561543588603,110.36911199755892,38.309939928321,493.2608260982119,621.7389571134667,381.9343984101228,606.2889568438634,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.0273249913442193
18063,FI,N,12,9,74975.97549028217,113.0341517638767,50.787809664322694,275.5514110223026,224.9989913930257,185.7867715560872,239.69852787500187,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.6290868418709055
15371,FR,C,54,0,,104.8163031482867,73.61849669749901,313.4163620535862,224.3262935755203,212.4311844308395,232.97714411039806,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.19064388804636
126,FI,N,8,1,93320.0,82.14953271028037,88.18507040861907,298.35046728971963,292.17003148894327,216.2009345794393,295.2116799206356,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,3.351762807962786
11063,FI,N,4,0,113302.29087032263,77.12865770879027,17.193390418570957,455.47169234914895,436.5030090980721,358.73362851355773,430.58100738931523,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.1955261255477416
13503,FI,H,0,0,36423.303948433066,108.4392962801101,38.910420276254065,371.3316693391765,325.65358429873817,216.20627671240194,296.7040039501209,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.69301027240581
13027,FR,N,14,0,,114.50749255774667,42.32673291760799,250.66344024907912,444.89058887831254,153.6371888016837,405.29306315332434,2 hands,Touch Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Tunisia,3.9894130512464065
48,FR,N,1,0,,87.7625,45.96538151118028,324.7125,348.1923007804521,236.95,349.85446883967137,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.079647380374947
13078,FI,N,6,0,70682.81348124919,120.93948405368712,48.21977052595311,351.10093826150046,394.4285130640847,219.13039989986396,339.97836375206174,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.848183787122775
15856,FI,N,6,0,67958.27459314064,101.7491317131347,44.90143948635967,330.1410294277281,371.74467826457237,194.1332303162675,403.4561011056823,2 hands,Touch Typist,More than 3 hours per day,>=50,Female,Professional,College/University,Belize,3.0290085474483934
14321,FI,A,8,0,44741.517074169344,114.81802351794508,40.89236835808723,276.10869520907977,165.6047700981006,182.53546517676352,163.86666890783582,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.621762071791194
18913,FI,N,13,8,71552.19254410981,116.21306347382927,50.52733710801102,289.170576181596,222.80776058315888,175.68605663753374,238.23867637932284,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.4581665022931336
16378,FR,H,20,1,,108.49774963139679,30.87770249721784,246.11869427337083,287.5750485982115,148.751336676182,290.820183471963,1 hand,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.063080226198797
18132,FR,S,2,0,,123.36740584993716,38.40774281161882,269.12530026916835,195.40428587404216,168.78785833288597,182.03001238884377,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Germany,3.715741325694166
15893,FI,N,20,0,78108.7647344431,101.28410646845697,39.91206146370859,305.8211617480933,211.13613462166165,205.0847930417333,211.28930579909226,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,3.269884903595082
17166,FR,C,4,0,,111.64107078140621,33.256122363562106,386.0349307049201,351.7301325708898,261.5980906595769,315.22672965926745,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.590439155788175
17973,FI,S,1,0,44521.74927985103,139.36407461402797,50.546050033235595,310.77775258268645,242.5131797380497,188.86106245353372,258.5553193220967,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.217733546528357
12323,FI,N,7,0,47983.5182148302,151.03217519639688,113.89079152779017,248.3127893829495,242.2275910067011,90.86458186180343,193.4467270698313,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.027178795280633
17203,FI,N,7,0,81750.63350518192,98.07790311629216,34.934380497849055,342.85714345949907,454.73975438753337,237.56432243749063,453.6063697375163,2 hands,One Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.9166666615424557
15979,FI,N,10,1,235777.3004602533,58.75272560648914,19.56588281540318,861.6924956518021,867.4786205855426,736.5954619842726,945.7258265487867,1 hand,One Finger Typist,less than an hour per day,>=50,Male,Professional,College/University,Tunisia,1.16050679917269
16830,FI,A,20,0,55764.02304794945,66.57212374611933,28.301540578034146,247.01122015010893,231.19371147444224,214.13592105487797,214.2565722221288,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,4.048399094552463
121,FI,N,4,0,104469.0,108.25352112676056,61.99788648614536,485.53051643192487,441.25911316244697,377.2769953051643,444.351004114736,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.059602777079425
52,FI,N,2,0,82421.0,76.9423076923077,21.922052040430017,363.3798076923077,484.613631625701,286.4375,484.1817799906137,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.7519415741635025
11652,FR,N,15,0,,111.93597773079793,102.07571840635836,399.1516083577152,455.3229831878265,238.00791607411355,444.1552168130902,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.505313718049236
16775,FR,N,1,1,,92.93609447512128,55.175545882704704,301.23151206533964,266.5488679191999,264.84044794281607,276.61350502906174,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.3197058074823578
18261,FI,N,3,0,52771.45471965512,104.54964426219439,39.132410295768636,297.1804035897299,284.47286819009815,224.1359096678828,256.30676617463257,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.3649594250519366
61,FR,A,4,1,,134.7560975609756,143.58199408139672,515.439024390244,907.9557546703608,380.6829268292683,929.1803764346402,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Spain,1.940093692329532
17528,FI,C,0,0,52614.45241048549,118.64365306651369,49.5205845583182,402.10425961002016,241.56019008733767,262.33073644269024,208.10135468713926,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.4869172014488172
18903,FI,H,4,0,138341.56604282354,121.63775957789636,39.30265503299885,610.517648320009,681.0927319601744,551.8600709536712,676.4676863312479,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,1.6379542880566162
130,FR,N,10,0,,94.00521739130434,61.99467472279983,280.7826086956522,350.5992128619015,186.77739130434784,357.3255952504066,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.561474140600805
15061,FR,A,7,0,,101.39480310117015,42.48811905961479,240.15389058274272,184.41966950554755,133.91013491033473,189.3832697125832,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,4.163996667193112
19730,FI,N,6,0,38314.37016174488,95.97886245461854,35.43001494021308,246.91329363324255,384.94677504243475,171.7706732773627,395.59441775755846,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.050004701186197
18919,FR,H,3,0,,162.61913166053586,130.45417776321608,883.1653920700226,735.9801286704894,677.8311927102609,745.0365616294853,1 hand,Touch Typist,between 1 hour and 3 hours per day,30-39,Female,Student,College/University,Tunisia,1.132290745288527
12002,FR,N,18,0,,120.26162280103873,36.44443681506167,290.3685828832911,433.628038874661,202.92185803631608,446.56753159762695,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.443898751270669
11435,FI,H,4,0,62010.82527541544,160.8131605367339,59.86385090798175,413.7645684121196,304.5085731792585,255.68671095884358,278.5704387004902,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,2.416833330697315
53,FR,N,9,0,,100.3148148148148,55.57718551676632,476.0925925925926,604.9655617367745,375.77777777777777,613.9438136257324,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.100431755416391
10490,FR,N,7,1,,113.54192735888795,29.798282538560642,279.2269157378845,433.6531957448995,195.7730623687548,459.4979855554063,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.5813166411891273
10910,FI,N,14,0,48279.63078132508,91.21755150832153,21.4206115870598,187.67868184211002,174.3437802350759,113.57924696053631,176.60693174555118,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,5.328255666465508
15065,FR,A,8,1,,83.4341020142862,37.33349975993644,325.23102266127967,406.8035924705149,225.93317332020214,421.5336546965161,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.0747374337701974
14238,FI,N,12,0,73370.76877784175,89.00495739279458,39.290028490779484,291.8062318123864,320.79516490322476,231.90377824587011,318.07851962313407,2 hands,One Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.4269316107098735
17755,FR,H,10,0,,69.13018248283007,38.87901398979339,294.9534363501112,281.82616788801755,224.2697221009221,262.9324611040112,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,3.390365653556906
155,FR,A,8,0,,79.0709219858156,42.98781312187225,274.02836879432624,267.4935231061656,194.95744680851064,269.19639331962054,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.649257207930017
13498,FI,N,9,0,54451.914804734086,134.92379254483748,53.52914162632155,225.37067192144406,259.54943082059793,128.28767046632663,249.87760351315862,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,United_States,4.437134572454766
14072,FI,H,11,0,34747.92550993351,135.40828716569413,56.68538052927426,232.3900292052736,218.18630883810417,140.49635911569118,233.91895597878465,2 hands,Touch Typist,More than 3 hours per day,>=50,Female,Professional,College/University,France,4.303110608573851
15083,FI,C,5,0,62505.158715729754,99.64638853682803,42.37489546754615,351.9769404010168,251.52421982545175,254.03822991459953,245.0692552288917,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,2.8410952116939057
10779,FI,C,7,1,45347.771937122496,112.12324545203003,80.80254642643185,266.11518481485933,185.4213336156087,154.97271872952996,204.3155454072558,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.7577712850009526
17790,FI,N,5,0,56980.08289721623,91.1255894311552,42.35876232520432,244.0368030945008,293.66273211242884,171.63852869178064,305.2788574587746,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.097742583575642
10446,FI,N,32,0,70596.57514369048,114.43452058662065,100.45728931225571,341.2638395592717,319.44266947411893,191.46137559187707,360.09437279984513,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,2.930284091310287
11136,FI,H,10,0,35609.73564624224,93.79654584997324,26.486466446930883,305.01146149122485,429.0907531199483,178.33761335522968,453.29103785923013,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.278565320499505
11215,FR,H,0,0,,78.71516844922684,10.80649841223397,358.5984093770917,195.779794382467,256.522968549762,199.82809722109582,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.7886347899229778
11236,FR,H,13,0,,142.84786353968684,98.10383023848577,298.5278575163081,186.89263849820168,176.58641084175838,194.86271246631338,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,3.349771134659926
12249,FI,A,11,0,69069.18872834029,102.41394844424026,39.41156132962498,400.096570772612,477.33907502918794,280.59663817974456,478.7954330080231,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,2.499396578353412
13600,FR,N,18,0,,106.35535242256894,39.35257111221095,376.2137335329867,596.8750787962283,289.0326948156626,569.5523799188045,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.6580635178016947
10762,FR,A,4,0,,84.92121099783458,35.69237750556673,240.62765051092748,204.4750070218798,159.71969296289484,213.65714507388068,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,4.155798379266424
17231,FI,H,1,0,23156.37446429028,103.80866233641254,39.90755420846445,474.9934463923418,574.9688638319633,391.0239260226165,557.3815934498064,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.1052922047560334
17916,FR,C,16,0,,118.71392256058743,29.41514115825948,314.9243142335713,317.4401221990112,212.00678880946586,308.2391781895972,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,3.175366127044499
14326,FI,S,3,1,52411.437149069316,128.1662008974209,39.09156659148094,369.9176114840998,173.09174667707595,238.0248435682118,186.11086757551988,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.7033046520494826
19104,FR,H,10,11,,92.92006774068534,66.46079561670685,308.12778869492655,296.1182108733666,215.97543645684542,294.44358797441305,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.2454067328217757
15481,FI,N,4,0,91798.26582287431,113.59005123445833,104.39236275027308,289.323636493645,317.8471738223851,194.75161815183884,331.95490145079174,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.4563370352977194
11091,FI,C,6,0,39527.164418134926,115.45893601140021,73.34002602875753,254.39735738106083,216.92816414629297,147.88451625175657,222.26530110381302,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.9308584424566324
12371,FR,N,38,0,,112.92151181436319,36.39221099671499,218.17262416879333,269.0850903736217,101.07633137564504,225.08030199264664,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,4.583526479593202
15623,FR,A,8,1,,74.11845246696873,40.084543210460765,281.2891379370289,281.1686405050325,186.89047352551296,284.11463485704513,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.5550608435646955
14220,FI,N,7,0,179273.3047069519,110.75899323040517,44.562175021890226,460.19612320166635,584.5178504296925,338.07359972439497,570.8015676210213,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.1729865802493555
12618,FI,N,3,0,293680.02243586606,92.13648026368695,47.16086311263996,457.9006619672986,530.4116482731209,388.25057154744263,556.8125553003284,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,2.183879786728537
100,FI,A,2,10,94165.0,109.08888888888887,125.61866071784974,522.5444444444445,425.36680618187125,413.4555555555556,452.9426113613517,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,1.913712815496821
13823,FI,S,5,0,51068.188220735086,110.63388998187015,40.4437157442798,372.7643446155781,216.7404865381063,245.54644190460934,229.91121079998447,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,United Arab Emirates,2.682660008781884
19861,FI,N,7,0,52534.67317753157,135.16761229239563,109.81711777536523,215.8823395506893,222.8343903262035,91.46981285332589,209.04861272796518,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.632152875873385
20114,FR,N,1,0,,71.28861039699763,17.854911008308207,548.0863139468951,586.0799072169071,465.7609145182869,633.7494011846885,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,Tunisia,1.8245301416099426
17078,FI,A,3,0,39564.63115606214,76.25193294326158,39.755180992702314,270.3329379529065,197.90473659202877,192.9018950927614,213.38597803130816,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.6991422783050045
16638,FI,S,4,0,58846.66561695639,106.66203711968046,37.6959198884035,440.8443754674909,258.53378575208905,332.01773783991007,271.6017771644258,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,2.268374182929193
19814,FI,H,1,0,34604.06267069554,109.88184977278314,35.93909748725031,330.1640079607856,305.06252406702623,206.8031553904391,298.4232757264234,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.028797736544234
11558,FI,H,1,0,98165.58091755988,66.70361937592064,19.29792188133598,750.8553711454917,855.9508706699455,700.9560752541348,869.087737392115,1 hand,One Finger Typist,less than an hour per day,>=50,Male,Professional,College/University,Tunisia,1.3318144058481163
16824,FI,S,2,0,53074.36938608718,115.68035991298345,47.15099903282487,398.87263657369135,430.80008860066107,264.9212767655498,501.5023390082192,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.5070659361092846
17927,FI,S,3,0,54456.31828869791,116.69635186432164,42.89246321327842,351.69799657292106,219.96880797668877,233.42211337623402,220.33738028464617,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,2.843348582432599
148,FR,C,2,0,,100.984375,21.59548173459454,209.5625,226.701669216168,108.578125,223.9330118575713,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,4.771846107963018
19580,FR,N,2,0,,106.41327354167531,45.895170503392265,291.39896766776576,227.7124148481465,178.44296278123767,243.16083560181755,2 hands,One Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.4317211485118757
14851,FR,N,3,0,,117.26094150466045,119.32415300349956,287.4188291741045,353.5789754545737,213.73787965428397,397.626385515992,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.4792431757985076
16758,FR,N,5,0,,89.49292829879697,54.6482042992563,237.22325174929094,221.68852012241769,172.5853579926284,247.98407007451692,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.2154383797792665
10757,FR,S,0,0,,,,,,,,2 hands,Touch Typist,More than 3 hours per day,>=50,Female,Professional,College/University,Belize,
19849,FI,C,5,0,61766.035034451386,96.72145254392485,44.81984365872943,371.23587105376305,254.17011576488977,280.7563084554308,263.8572283060726,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,2.693705210009671
167,FI,H,13,0,33559.0,100.60144927536231,25.654225148253108,242.3405797101449,223.06087337715297,141.7391304347826,218.15086537410733,1 hand,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.12642406482672
10229,FR,S,6,0,,112.05694733768071,49.742031938578144,342.34769142585185,180.37145689719938,277.4783278681825,179.34907113510096,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,2.9210069909777303
17038,FR,S,6,0,,102.06456832170136,28.233477078782784,337.353720149326,266.42389996885845,250.22151558317628,278.7134446392364,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,2.9642477324908723
10736,FI,C,1,0,54438.17318835527,108.5191039113509,40.70273121982413,304.51042183711337,287.37809990452325,217.41424430039112,254.1219639643921,2 hands,One Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.2839598525626594
15687,FI,N,0,0,62080.20654769874,102.78576291578473,41.215713799700325,356.8519970072827,221.37562134451622,202.72660612428433,225.02523396346078,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,United Arab Emirates,2.8022822021074236
10241,FR,S,17,0,,142.5598911805163,64.24434201640473,355.38584902876545,261.3916781879406,241.2422467358618,242.82828476481222,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.8138430461789676
16424,FR,N,22,0,,142.0845598994511,34.106584864164724,306.12721597069935,355.8306704393197,203.06317782676797,391.8305433050721,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.2666157983670225
144,FR,C,3,0,,118.71523178807946,46.68524070602239,346.7880794701987,380.9780852712576,228.0728476821192,380.4593381574041,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.8836054616633247
12723,FI,H,10,0,31516.165404423442,100.2937592117926,27.624779538575016,262.23511018337206,425.3306500274921,158.64886500922026,481.6244408674817,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.813371898601732
14073,FR,H,8,0,,142.5473418163458,50.0327091380963,215.91414512012676,221.80672614190024,101.70808041554852,221.4776075593551,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,4.631470529379334
93,FR,C,0,0,,122.19555555555556,69.52400008127834,344.88444444444445,308.7920083882425,222.6888888888889,315.9091770349837,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.899521901055426
114,FR,S,17,0,,140.45945945945945,63.71359291330164,377.2972972972973,261.8175642254296,236.83783783783784,267.3512580767018,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.6504297994269344
18831,FR,S,3,0,,109.07963338491736,49.01547830127952,356.1905950111871,202.54476779490759,223.5514801826181,219.7999224550053,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,2.8074856944737476
128,FI,N,8,0,74653.0,93.1355140186916,52.67524162498904,346.2289719626168,277.7473078969598,253.09345794392524,284.7928505957054,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Italy,2.8882620490464688
11251,FI,A,18,1,52505.09683441431,76.31204649258991,46.0542751527243,296.93750094997796,231.21231762697775,226.50442183708282,228.8116252196893,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,3.367712049844657
11251,FI,N,8,2,197706.70555288275,103.47987878059642,64.23658117261073,428.1377299044532,506.93016017136256,391.44647481961005,564.6984613203168,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.335696973549069
14079,FI,H,3,0,66828.77838010044,144.53882985528202,54.80934529760479,393.4046793420739,441.5215434868414,255.00113535283592,443.78249113936505,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.541911808655632
16515,FR,N,6,0,,140.58241052613167,33.3082487101728,279.1474516046419,355.8500438171363,148.7615942573941,372.5608148004214,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,United_States,3.5823361246955088
147,FI,N,7,0,65513.0,91.79514415781487,39.29205091540479,274.52048558421853,210.6512786712744,182.72534142640365,217.15047129486925,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,3.6427153983494462
13756,FR,S,11,0,,95.37230429103222,58.464417234051005,345.86722014459815,323.53470742771873,247.1142059723597,317.55838114834614,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.8912829599229606
10589,FR,N,7,0,,82.1205324952359,32.274162240503216,290.19802293285045,244.32433154577444,199.50747900379739,257.5332848001896,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Italy,3.4459228560333512
14672,FR,N,58,9,,114.70787397116509,119.76728062232313,516.6741105864971,685.9065566899088,409.1379016370506,637.3184783552451,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,1.9354559857176907
12544,FR,N,0,0,,114.8935218310344,152.94637092307096,374.7811431367612,413.7226674498147,236.6095281331306,429.44733914222206,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.6682238909631866
17133,FR,S,6,0,,,,,,,,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,
19790,FR,N,14,0,,130.36913676716767,93.13460008569331,315.0619832222175,373.42839906326424,192.92760146039922,375.9748596288711,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,3.173978624055973
16582,FI,N,7,5,176070.2819802786,103.29316247255524,41.82093106505135,383.8926760983827,444.21431377438614,309.1120579134218,455.47015896316555,2 hands,Touch Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.604894706935548
14480,FI,A,13,0,47370.51670939261,91.49575163638838,58.172408809464095,258.778636924089,183.58360118810307,160.41405264477353,189.0048874102818,2 hands,Two Finger Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Spain,3.864306620848858
17873,FI,N,13,0,163425.66039402998,96.0372219121449,50.24518395536917,422.25609115953097,483.6594646135232,337.4851568549461,500.3510285619894,2 hands,One Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.368231082834028
12678,FR,H,1,0,,92.94616681503823,31.5375720275784,234.64519200843245,183.10935292646863,146.5281883902355,196.87655443868985,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.261753635097126
14938,FI,N,7,0,75566.63999211769,90.49718420565202,42.5927907329555,319.9653251130218,341.54237323615274,251.47599828106866,312.4395192141431,2 hands,Touch Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,France,3.1253386586398655
19509,FI,S,4,0,52356.192327013225,117.75707852639457,51.178641734560586,357.6268714457185,229.38707604824236,210.23551494231413,217.9118455986834,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,2.7962104635970637
13600,FR,C,17,1,,125.09034563531182,33.21730665910338,357.6296692416861,300.39102193884366,228.90800381505525,316.0551546271701,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.7961885883807924
19355,FI,N,5,0,100048.43496877128,111.29143993148146,102.96523685505105,303.4220372922615,306.4212377740464,216.17591075339013,330.5773609980566,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.295739521506087
131,FI,N,5,32,64934.0,94.79043280182232,38.94254988267674,391.7038724373576,462.589953003384,296.9134396355353,462.7120634664838,2 hands,Touch Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.552948975912723
10716,FI,A,2,10,89120.55810638353,110.42401908791024,126.4487233978544,549.6250423126969,448.22233982782296,448.6428689088778,429.5398341109259,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,1.819422193341533
18212,FR,C,9,1,,101.5422695509841,40.259027990420975,392.9393930103671,388.7697104940555,250.5344166002433,367.0694675531272,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.5449217303942255
15397,FR,N,2,5,,99.13318674974317,29.467534305334908,505.2019605477183,687.5326756722029,375.287905296654,663.2120867267172,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,1.9794064118750507
